product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
FA100188,Fashion Eat 188,706.52,Fashion,"Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Size runs smaller than expected. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Material feels cheap, not worth it. | Color faded after first wash. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100189,Fashion Travel 189,838.76,Fashion,"Fits perfectly, very comfortable. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Design looks premium, worth the money.",5.0,5.0,5.0,7.2
FA100190,Fashion Join 190,921.12,Fashion,"Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Size runs smaller than expected. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.6
FA100191,Fashion Whose 191,548.59,Fashion,"Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive.",5.0,5.0,5.0,6.8
FA100192,Fashion Usually 192,458.52,Fashion,"Material feels cheap, not worth it. | Color faded after first wash. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Fabric is soft and durable. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100193,Fashion Lot 193,355.51,Fashion,"Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Size runs smaller than expected. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100194,Fashion Manager 194,112.45,Fashion,"Size runs smaller than expected. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100195,Fashion Pull 195,762.39,Fashion,"Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fabric is soft and durable. | Color faded after first wash. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100196,Fashion At 196,481.58,Fashion,"Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,6.8
FA100197,Fashion Agree 197,25.28,Fashion,"Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Perfect fit, matches description well. | Fabric is soft and durable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable.",5.0,5.0,5.0,7.2
FA100198,Fashion Choose 198,430.07,Fashion,"Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.6
FA100199,Fashion Page 199,436.49,Fashion,"Color faded after first wash. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.9
FA100200,Fashion Production 200,422.85,Fashion,"Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100201,Fashion Model 201,606.16,Fashion,"Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Fabric is soft and durable. | Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.6
FA100202,Fashion Sing 202,445.36,Fashion,"Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.5
FA100203,Fashion Six 203,919.93,Fashion,"Design looks premium, worth the money. | Color faded after first wash. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected. | Material feels cheap, not worth it. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100204,Fashion Attention 204,514.14,Fashion,"Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Color faded after first wash. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Design looks premium, worth the money. | Very high quality stitching, impressive.",5.0,5.0,5.0,6.8
FA100205,Fashion Reduce 205,388.54,Fashion,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Color faded after first wash. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well.",5.0,5.0,5.0,6.6
FA100206,Fashion Soldier 206,511.99,Fashion,"Very high quality stitching, impressive. | Fabric is soft and durable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.",5.0,5.0,5.0,7.8
FA100207,Fashion Congress 207,207.57,Fashion,"Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Color faded after first wash. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Size runs smaller than expected.",5.0,5.0,5.0,6.9
FA100208,Fashion Soon 208,815.72,Fashion,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Color faded after first wash. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable.",5.0,5.0,5.0,6.9
FA100209,Fashion Cold 209,415.7,Fashion,"Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.8
FA100210,Fashion Poor 210,500.47,Fashion,"Color faded after first wash. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Size runs smaller than expected. | Fabric is soft and durable. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.6
