product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance,sentiment,sentiment_score
EL100542,Electronics Top 542,51.26,"Performance is smooth and fast. | Display is sharp and vibrant. | Great value for the price, highly recommend. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Overheats quickly after continuous use.","Suarez, Oliver and Campbell",81,82,100,94,negative,8
EL100543,Electronics National 543,437.06,"Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Performance is smooth and fast. | Overheats quickly after continuous use.",Powers-Sanchez,81,84,95,27,positive,92
EL100544,Electronics Might 544,254.43,"Compact design and very lightweight. | Great value for the price, highly recommend. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Display is sharp and vibrant. | Build quality feels cheap. | Very easy to set up and operate. | Overheats quickly after continuous use.",Brown-Graham,45,98,69,70,neutral,58
EL100545,Electronics Prove 545,721.55,"Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Build quality feels cheap. | Very easy to set up and operate. | Battery life is excellent and long-lasting.",Martinez-Green,70,23,93,76,negative,20
EL100546,Electronics During 546,489.26,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Build quality feels cheap. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Compact design and very lightweight. | Very easy to set up and operate.",Baker Inc,69,87,49,23,positive,87
EL100547,Electronics Able 547,832.51,"Display is sharp and vibrant. | Great value for the price, highly recommend. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Build quality feels cheap. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Stopped working after a few weeks.",Griffith Inc,55,29,91,55,neutral,68
EL100548,Electronics Foreign 548,970.83,"Stopped working after a few weeks. | Compact design and very lightweight. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Build quality feels cheap. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Performance is smooth and fast. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied.",King-Collins,45,94,96,38,negative,18
EL100549,Electronics West 549,578.43,"Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Performance is smooth and fast.","Davis, Silva and Smith",52,69,89,43,positive,86
EL100550,Electronics Mission 550,411.81,"Battery life is excellent and long-lasting. | Compact design and very lightweight. | Build quality feels cheap. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Very easy to set up and operate. | Performance is smooth and fast.",Donovan and Sons,87,42,73,60,neutral,55
EL100551,Electronics Cut 551,767.76,"Compact design and very lightweight. | Great value for the price, highly recommend. | Very easy to set up and operate. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Display is sharp and vibrant. | Stopped working after a few weeks.",Phillips-Harrell,92,80,90,68,negative,17
EL100552,Electronics Else 552,572.15,"Very easy to set up and operate. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Performance is smooth and fast. | Overheats quickly after continuous use. | Compact design and very lightweight. | Display is sharp and vibrant. | Build quality feels cheap. | Poor sound quality, not satisfied.",Foster-Hall,27,66,70,65,positive,73
EL100553,Electronics Authority 553,562.63,"Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Display is sharp and vibrant. | Performance is smooth and fast. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Compact design and very lightweight. | Overheats quickly after continuous use.",Simmons-Martin,85,22,47,55,neutral,55
EL100554,Electronics However 554,417.1,"Stopped working after a few weeks. | Performance is smooth and fast. | Poor sound quality, not satisfied. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Very easy to set up and operate. | Build quality feels cheap. | Great value for the price, highly recommend. | Overheats quickly after continuous use.",Williams Ltd,42,36,83,29,negative,19
EL100555,Electronics Reflect 555,261.14,"Exceeded my expectations, fantastic product. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Stopped working after a few weeks. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Overheats quickly after continuous use.","Brown, White and Austin",89,41,40,97,positive,72
EL100556,Electronics Color 556,166.47,"Display is sharp and vibrant. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Performance is smooth and fast. | Compact design and very lightweight. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Build quality feels cheap. | Battery life is excellent and long-lasting.",Morrison PLC,74,35,46,26,neutral,58
EL100557,Electronics Wonder 557,281.2,"Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Performance is smooth and fast. | Very easy to set up and operate. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Poor sound quality, not satisfied.",Martinez-White,62,99,46,31,negative,0
EL100558,Electronics Every 558,670.59,"Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Stopped working after a few weeks. | Very easy to set up and operate. | Build quality feels cheap. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting.",Brown and Sons,40,22,96,67,positive,88
EL100559,Electronics Suffer 559,290.94,"Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Performance is smooth and fast. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Display is sharp and vibrant.","Lane, Gibson and Turner",41,71,69,56,neutral,59
EL100560,Electronics Today 560,105.15,"Overheats quickly after continuous use. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Very easy to set up and operate. | Stopped working after a few weeks. | Compact design and very lightweight.","Lewis, Wood and Chavez",28,52,48,94,negative,29
