product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
FA100265,Fashion Pattern 265,373.1,"Perfect fit, matches description well. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Color faded after first wash.","Young, Beasley and Flowers",70.0,20.0,38.0,92.0,Fashion,98.8
FA100266,Fashion Within 266,137.03,"Very high quality stitching, impressive. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Shoes are lightweight and easy to wear.",Bates-Cook,61.0,23.0,71.0,51.0,Fashion,99.15
FA100267,Fashion Question 267,465.94,"Design looks premium, worth the money. | Color faded after first wash. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.","Smith, Graves and Sanchez",27.0,66.0,41.0,42.0,Fashion,99.13
FA100268,Fashion Mrs 268,703.66,"Fabric is soft and durable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Color faded after first wash. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable.","Romero, Weaver and Mccall",69.0,84.0,69.0,94.0,Fashion,98.98
FA100269,Fashion Development 269,582.0,"Color faded after first wash. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fabric is soft and durable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Size runs smaller than expected.",Jones LLC,20.0,71.0,85.0,79.0,Fashion,98.8
FA100270,Fashion As 270,486.0,"Material feels cheap, not worth it. | Design looks premium, worth the money. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters.",Hernandez-Johnson,88.0,66.0,25.0,96.0,Fashion,98.8
FA100271,Fashion Order 271,550.18,"Material feels cheap, not worth it. | Size runs smaller than expected. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Trendy and stylish, got many compliments.",Martinez Ltd,30.0,96.0,83.0,75.0,Fashion,98.94
FA100272,Fashion Begin 272,767.75,"Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable.",Anderson-Brown,67.0,69.0,40.0,28.0,Fashion,98.97
FA100273,Fashion Purpose 273,331.97,"Material feels cheap, not worth it. | Size runs smaller than expected. | Fabric is soft and durable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Color faded after first wash. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Perfect fit, matches description well.",Gray-Merritt,29.0,64.0,38.0,88.0,Fashion,98.33
FA100274,Fashion Series 274,7.59,"Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Color faded after first wash. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear.","Cooper, Costa and Woodard",34.0,61.0,56.0,81.0,Fashion,97.89
FA100275,Fashion Trouble 275,223.41,"Material feels cheap, not worth it. | Design looks premium, worth the money. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Perfect fit, matches description well.",Cunningham and Sons,66.0,75.0,82.0,83.0,Fashion,98.8
FA100276,Fashion Performance 276,890.15,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Fabric is soft and durable. | Size runs smaller than expected. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Feels warm and cozy, ideal for winters.",Cross LLC,44.0,90.0,48.0,41.0,Fashion,98.87
FA100277,Fashion Reveal 277,25.59,"Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Color faded after first wash.","Hill, Munoz and Johnson",25.0,76.0,79.0,51.0,Fashion,98.43
FA100278,Fashion Guess 278,821.88,"Perfect fit, matches description well. | Fabric is soft and durable. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Size runs smaller than expected. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable.",Bell-Mullins,30.0,52.0,53.0,66.0,Fashion,98.35
FA100279,Fashion Every 279,587.77,"Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Color faded after first wash. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fabric is soft and durable.",Duran-Montgomery,36.0,47.0,20.0,21.0,Fashion,98.89
FA100280,Fashion Reach 280,663.96,"Size runs smaller than expected. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Color faded after first wash. | Fabric is soft and durable. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable.",Short Inc,34.0,63.0,67.0,71.0,Fashion,98.89
FA100281,Fashion Order 281,794.4,"Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Size runs smaller than expected. | Fabric is soft and durable. | Perfect fit, matches description well. | Color faded after first wash. | Material feels cheap, not worth it.",Boyd-Nunez,35.0,75.0,40.0,33.0,Fashion,99.13
FA100282,Fashion Evidence 282,613.03,"Material feels cheap, not worth it. | Perfect fit, matches description well. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Size runs smaller than expected.",Holloway Inc,75.0,63.0,53.0,56.0,Fashion,97.82
FA100283,Fashion Doctor 283,806.47,"Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Color faded after first wash. | Design looks premium, worth the money. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable.",Contreras LLC,85.0,92.0,45.0,46.0,Fashion,98.84
FA100284,Fashion Less 284,456.35,"Fits perfectly, very comfortable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Color faded after first wash. | Perfect fit, matches description well. | Fabric is soft and durable. | Material feels cheap, not worth it.","Sanchez, Scott and Woods",55.0,53.0,55.0,43.0,Fashion,98.78
FA100285,Fashion Seem 285,917.69,"Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Color faded after first wash.","Klein, Reyes and Fletcher",57.0,33.0,42.0,83.0,Fashion,98.8
FA100286,Fashion Year 286,949.74,"Fabric is soft and durable. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters.",Strong PLC,94.0,87.0,100.0,89.0,Fashion,99.17
